id,index,x,y,goal,goal_smf,x0,c,angle,distance,xg_basic,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal,is_closer,header
dc51c97c-707c-4527-98ad-e88d607a4507,1389,16.450000000000003,36.295,0,0,88.55,2.2950000000000017,24.644027514841962,16.609320425592376,0.07814270305957877,7.614397957159841,0.1700000000000017,0,1,9.089391137474506,0,0
f895fc5e-be80-4921-8b31-203881f94578,1512,9.799999999999997,37.825,0,0,95.2,3.825000000000003,36.40712225785748,10.520010693910914,0.13726629149909633,7.20391603574056,2.5500000000000043,2,2,3.317307831661089,0,1
39199858-7e21-4396-9f5f-2fec99f5d84a,1527,9.012500000000003,32.98,0,0,95.9875,1.0200000000000031,43.768600216647485,9.070036176884857,0.17254111807565334,7.891183767344423,1.2749999999999986,4,2,1.2512593655993085,0,1
3de8496c-d880-41c2-843e-54d1f0aedcc5,1759,30.275000000000006,29.665,0,0,74.725,4.335000000000001,13.515690104553139,30.583784102036823,0.02949589066260665,29.151127872691315,4.589999999999996,1,3,1.5091988768879963,0,0
10d92001-2396-41ea-8829-0119d9c3522f,1830,25.462500000000006,42.67,0,0,79.5375,8.670000000000002,14.706873152224004,26.89810042084757,0.03664568276140319,23.560069635932745,7.565000000000005,1,2,3.338191875851361,0,0
b7a41fff-3198-4bba-8c3d-ae906f4982c0,1841,6.037499999999994,33.745000000000005,0,0,98.9625,0.25499999999999545,62.38319764450487,6.042882693714973,0.2855088609405895,1.1501331444663156,0.1700000000000017,3,2,4.918396588320228,0,1
76eeb661-0dc0-446a-9251-47fb1fa7e643,2120,22.75,26.605,0,0,82.25,7.395,16.593287118483026,23.921716598103906,0.04464044377849816,22.787628770892336,7.48,1,2,1.227945438527293,0,0
b7bccb7a-2edf-4624-a81e-d380acab1c3c,2143,9.974999999999994,31.96,0,0,95.025,2.039999999999999,38.9695210587865,10.181464776740127,0.14770187501220214,7.532098396197436,1.1899999999999977,3,1,2.676080389300735,0,1
67d93083-f76b-4bfe-a6bb-9ded57e5e8d6,2263,4.287499999999994,38.335,0,0,100.7125,4.335000000000001,52.84966569119423,6.097120734412265,0.23647777690038718,4.283623612083585,2.805000000000007,3,1,1.855640051303047,0,1
eb96c3a9-8a8f-4759-b610-88ca9b1f8a00,2267,29.224999999999994,48.535000000000004,0,0,75.775,14.535000000000004,11.494823757836087,32.63995787374732,0.0252188843819075,30.73253203040712,13.770000000000003,0,3,1.9099018299378638,0,0
33de11cb-e55e-432a-ad50-c067ed4fbf29,225,2.625,40.8,0,0,102.375,6.799999999999997,25.80740788222446,7.28907573015948,0.12464495394963217,2.2155995238309627,1.7849999999999966,4,1,5.183905983908273,0,0
f0124a82-8770-4e0f-9600-51281fed5ef0,229,3.5875000000000057,46.07000000000001,0,0,101.4125,12.070000000000007,10.254354962111188,12.591864685184646,0.06674406796210243,7.043854147411068,6.885000000000005,1,0,5.594124149498293,0,0
a3bf36c6-f5d7-495c-ba9e-537468f30197,401,10.0625,41.05499999999999,0,0,94.9375,7.054999999999993,28.15478723373566,12.289301495609907,0.10443372576054097,9.977004811064289,5.099999999999994,2,1,2.456558822825129,0,1
6afd3c85-671f-4a7c-aef4-ca4763810c0d,521,8.837500000000006,30.345000000000006,0,0,96.1625,3.654999999999994,39.64774817759553,9.563494719505002,0.15414379496758038,8.177799597079888,3.3999999999999986,2,1,1.4230337311532757,0,1
3c090b9c-7d22-4f38-8d9d-b74c61e6ec13,571,17.762500000000003,39.779999999999994,0,0,87.2375,5.779999999999994,21.182508708178208,18.67926139465905,0.06490623855780785,16.498428144826406,5.184999999999988,1,2,2.182664655873637,0,0
f94e31de-bd37-47c3-8930-a5f889a59d52,633,10.674999999999997,20.485000000000003,0,0,94.325,13.514999999999997,15.424540439603089,17.22239385219139,0.06044902111108526,14.446397474803181,11.219999999999992,1,1,2.7834600769545865,0,0
